run_id,timestamp,asset,signal,source,side,entry_price,exit_price,expected_fill,shadow_fill,pnl,pnl_bps,duration,regime
,2026-04-24T16:58:32.401333,ETH,Mean Reversion,shadow,short,2316.32,2316.78,2316.09,2316.32,-12.0,-102.0,482,low_vol
,2026-04-24T16:58:43.143502,ETH,Mean Reversion,paper,short,2316.31,2316.16,2316.31,2316.31,0.61,0.6,1056,high_vol
,2026-04-24T16:58:43.143856,ETH,Mean Reversion,shadow,short,2316.48,2316.84,2316.14,2316.48,-11.54,-101.5,148,high_vol
,2026-04-24T16:59:02.512917,ETH,Mean Reversion,paper,short,2315.71,2315.82,2315.71,2315.71,-0.47,-0.5,1455,low_vol
,2026-04-24T16:59:02.513749,ETH,Mean Reversion,shadow,short,2315.91,2316.75,2316.06,2315.91,-13.64,-103.6,1253,low_vol
,2026-04-24T16:59:54.337474,BTC,Mean Reversion,paper,short,77816.75,77796.68,77816.75,77816.75,2.58,2.6,2233,ranging
,2026-04-24T16:59:54.338301,BTC,Mean Reversion,shadow,short,77803.29,77827.38,77804.04,77803.29,-13.1,-103.1,1742,ranging
,2026-04-24T17:00:00.899560,BTC,Mean Reversion,paper,short,77750.87,77777.15,77750.87,77750.87,-3.38,-3.4,1489,ranging
,2026-04-24T17:00:00.900281,BTC,Mean Reversion,shadow,short,77758.87,77787.34,77764.01,77758.87,-13.66,-103.7,65,ranging
,2026-04-24T17:00:29.050125,ETH,Mean Reversion,paper,short,2317.63,2317.34,2317.63,2317.63,1.24,1.2,1890,high_vol
,2026-04-24T17:00:29.051823,ETH,Mean Reversion,shadow,short,2317.43,2318.01,2317.32,2317.43,-12.52,-102.5,3033,high_vol
,2026-04-24T17:01:01.693792,BTC,Mean Reversion,paper,long,77746.31,77748.14,77746.31,77746.31,0.23,0.2,1188,high_vol
,2026-04-24T17:01:01.695262,BTC,Mean Reversion,shadow,long,77795.76,77725.8,77749.12,77795.76,-18.99,-109.0,699,high_vol
,2026-04-24T17:01:14.638515,ETH,Mean Reversion,paper,short,2317.88,2318.11,2317.88,2317.88,-0.99,-1.0,830,low_vol
,2026-04-24T17:01:14.639330,ETH,Mean Reversion,shadow,short,2318.09,2318.97,2318.27,2318.09,-13.76,-103.8,2274,low_vol
,2026-04-24T17:01:16.830806,BTC,Mean Reversion,paper,short,77768.65,77766.01,77768.65,77768.65,0.34,0.3,1521,ranging
,2026-04-24T17:01:16.831574,BTC,Mean Reversion,shadow,short,77768.01,77784.52,77761.19,77768.01,-12.12,-102.1,3161,ranging
,2026-04-24T17:01:40.438997,BTC,Mean Reversion,paper,long,77749.35,77772.16,77749.35,77749.35,2.93,2.9,1120,ranging
,2026-04-24T17:01:40.439275,BTC,Mean Reversion,shadow,long,77818.56,77734.89,77758.21,77818.56,-20.75,-110.8,2317,ranging
,2026-04-24T17:02:33.708484,ETH,Mean Reversion,paper,long,2317.78,2317.57,2317.78,2317.78,-0.94,-0.9,2299,high_vol
,2026-04-24T17:02:33.709712,ETH,Mean Reversion,shadow,long,2319.5,2317.3,2317.99,2319.5,-19.5,-109.5,2028,high_vol
,2026-04-24T17:02:38.082520,BTC,Mean Reversion,paper,long,77764.52,77750.85,77764.52,77764.52,-1.76,-1.8,332,high_vol
,2026-04-24T17:02:38.082869,BTC,Mean Reversion,shadow,long,77807.5,77732.57,77755.89,77807.5,-19.63,-109.6,3171,high_vol
,2026-04-24T17:02:40.258835,ETH,Mean Reversion,paper,short,2317.94,2318.36,2317.94,2317.94,-1.82,-1.8,916,ranging
,2026-04-24T17:02:40.278352,ETH,Mean Reversion,shadow,short,2318.35,2318.69,2317.99,2318.35,-11.49,-101.5,2447,ranging
,2026-04-24T17:02:42.446905,ETH,Mean Reversion,paper,long,2318.1,2318.36,2318.1,2318.1,1.11,1.1,2728,trending
,2026-04-24T17:02:42.447559,ETH,Mean Reversion,shadow,long,2319.34,2317.3,2317.99,2319.34,-18.79,-108.8,2023,trending
,2026-04-24T17:02:48.895435,BTC,Mean Reversion,paper,short,77739.95,77753.6,77739.95,77739.95,-1.76,-1.8,2716,high_vol
,2026-04-24T17:02:48.896102,BTC,Mean Reversion,shadow,short,77749.43,77772.62,77749.29,77749.43,-12.98,-103.0,1843,high_vol
,2026-04-24T17:02:53.219898,ETH,Mean Reversion,paper,long,2316.54,2315.94,2316.54,2316.54,-2.56,-2.6,1199,trending
,2026-04-24T17:02:53.220900,ETH,Mean Reversion,shadow,long,2317.82,2315.58,2316.28,2317.82,-19.65,-109.7,662,trending
,2026-04-24T17:02:57.473284,ETH,Mean Reversion,paper,short,2316.46,2316.37,2316.46,2316.46,0.39,0.4,1488,ranging
,2026-04-24T17:02:57.473962,ETH,Mean Reversion,shadow,short,2316.71,2316.97,2316.28,2316.71,-11.14,-101.1,3105,ranging
,2026-04-24T17:03:01.847493,BTC,Mean Reversion,paper,long,77748.44,77759.61,77748.44,77748.44,1.44,1.4,2386,high_vol
,2026-04-24T17:03:01.848223,BTC,Mean Reversion,shadow,long,77814.45,77730.33,77753.65,77814.45,-20.81,-110.8,2465,high_vol
,2026-04-24T17:03:17.863342,BTC,Mean Reversion,paper,long,77722.44,77712.34,77722.44,77722.44,-1.3,-1.3,525,trending
,2026-04-24T17:03:17.864153,BTC,Mean Reversion,shadow,long,77785.08,77700.69,77724.01,77785.08,-20.85,-110.8,1458,trending
,2026-04-24T17:03:35.093349,ETH,Mean Reversion,paper,long,2315.12,2314.86,2315.12,2315.12,-1.13,-1.1,1092,low_vol
,2026-04-24T17:03:35.094074,ETH,Mean Reversion,shadow,long,2316.99,2314.59,2315.28,2316.99,-20.35,-110.4,1464,low_vol
,2026-04-24T17:09:23.008420,BTC,Mean Reversion,paper,long,77759.35,77737.25,77759.35,77759.35,-2.84,-2.8,1110,high_vol
,2026-04-24T17:09:23.009016,BTC,Mean Reversion,shadow,long,77799.16,77722.52,77745.85,77799.16,-19.85,-109.9,579,high_vol
,2026-04-24T17:09:27.351378,BTC,Mean Reversion,paper,long,77755.43,77749.28,77755.43,77755.43,-0.79,-0.8,1973,low_vol
,2026-04-24T17:09:27.352009,BTC,Mean Reversion,shadow,long,77806.28,77722.52,77745.85,77806.28,-20.76,-110.8,1223,low_vol
,2026-04-24T17:16:54.452097,BTC,Mean Reversion,paper,short,77737.32,77745.08,77737.32,77737.32,-1.0,-1.0,641,low_vol
,2026-04-24T17:16:54.452742,BTC,Mean Reversion,shadow,short,77750.57,77769.17,77745.85,77750.57,-12.39,-102.4,2309,low_vol
,2026-04-24T17:16:58.682937,ETH,Mean Reversion,paper,long,2316.29,2315.88,2316.29,2316.29,-1.78,-1.8,369,trending
,2026-04-24T17:16:58.683526,ETH,Mean Reversion,shadow,long,2317.34,2315.36,2316.06,2317.34,-18.52,-108.5,2331,trending
,2026-04-24T17:17:22.546413,BTC,Mean Reversion,paper,long,77760.09,77735.29,77760.09,77760.09,-3.19,-3.2,2546,high_vol
,2026-04-24T17:17:22.547052,BTC,Mean Reversion,shadow,long,77806.03,77722.52,77745.85,77806.03,-20.73,-110.7,137,high_vol
,2026-04-24T18:31:44.759908,ETH,Mean Reversion,paper,long,2316.83,2316.69,2316.83,2316.83,-0.6,-0.6,2188,ranging
,2026-04-24T18:31:44.760650,ETH,Mean Reversion,shadow,long,2318.43,2316.05,2316.75,2318.43,-20.24,-110.2,1006,ranging
,2026-04-24T18:32:53.624946,ETH,Mean Reversion,paper,short,2317.34,2317.2,2317.34,2317.34,0.58,0.6,3464,high_vol
,2026-04-24T18:32:53.625768,ETH,Mean Reversion,shadow,short,2317.26,2317.73,2317.03,2317.26,-12.02,-102.0,1441,high_vol
,2026-04-24T18:33:06.108847,ETH,Mean Reversion,paper,short,2316.51,2317.02,2316.51,2316.51,-2.17,-2.2,1029,low_vol
,2026-04-24T18:33:06.109622,ETH,Mean Reversion,shadow,short,2317.24,2317.52,2316.82,2317.24,-11.22,-101.2,2059,low_vol
,2026-04-24T18:33:12.349071,ETH,Mean Reversion,paper,long,2317.67,2317.59,2317.67,2317.67,-0.34,-0.3,217,ranging
,2026-04-24T18:33:12.349790,ETH,Mean Reversion,shadow,long,2319.02,2316.53,2317.23,2319.02,-20.73,-110.7,430,ranging
,2026-04-24T18:33:20.673312,BTC,Mean Reversion,paper,short,77555.04,77574.6,77555.04,77555.04,-2.52,-2.5,746,ranging
,2026-04-24T18:33:20.674139,BTC,Mean Reversion,shadow,short,77566.45,77584.84,77561.58,77566.45,-12.37,-102.4,2967,ranging
,2026-04-24T18:33:22.792090,ETH,Mean Reversion,paper,short,2317.02,2317.26,2317.02,2317.02,-1.03,-1.0,2824,low_vol
,2026-04-24T18:33:22.809650,ETH,Mean Reversion,shadow,short,2317.23,2317.9,2317.2,2317.23,-12.88,-102.9,3408,low_vol
,2026-04-24T18:33:24.897565,BTC,Mean Reversion,paper,short,77582.01,77570.17,77582.01,77582.01,1.53,1.5,1804,high_vol
,2026-04-24T18:33:24.898321,BTC,Mean Reversion,shadow,short,77575.48,77595.75,77572.48,77575.48,-12.61,-102.6,1300,high_vol
,2026-04-24T18:33:29.059281,ETH,Mean Reversion,paper,short,2317.71,2316.89,2317.71,2317.71,3.51,3.5,1857,low_vol
,2026-04-24T18:33:29.060074,ETH,Mean Reversion,shadow,short,2317.65,2318.01,2317.32,2317.65,-11.54,-101.5,638,low_vol
,2026-04-24T18:33:54.188941,ETH,Mean Reversion,paper,short,2317.71,2317.34,2317.71,2317.71,1.62,1.6,1979,low_vol
,2026-04-24T18:33:54.189562,ETH,Mean Reversion,shadow,short,2317.24,2318.0,2317.31,2317.24,-13.27,-103.3,743,low_vol
,2026-04-24T18:33:56.289894,BTC,Mean Reversion,paper,short,77573.91,77564.4,77573.91,77573.91,1.23,1.2,1494,high_vol
,2026-04-24T18:33:56.290632,BTC,Mean Reversion,shadow,short,77587.55,77597.6,77574.33,77587.55,-11.29,-101.3,1351,high_vol
,2026-04-24T18:34:02.544665,ETH,Mean Reversion,paper,short,2316.86,2317.18,2316.86,2316.86,-1.39,-1.4,839,high_vol
,2026-04-24T18:34:02.545390,ETH,Mean Reversion,shadow,short,2317.34,2318.01,2317.32,2317.34,-12.89,-102.9,2368,high_vol
,2026-04-24T18:34:21.397396,ETH,Mean Reversion,paper,long,2318.54,2318.6,2318.54,2318.54,0.28,0.3,783,low_vol
,2026-04-24T18:34:21.398175,ETH,Mean Reversion,shadow,long,2319.69,2317.68,2318.38,2319.69,-18.66,-108.7,3232,low_vol
,2026-04-24T18:34:33.914952,BTC,Mean Reversion,paper,short,77613.26,77609.37,77613.26,77613.26,0.5,0.5,1505,trending
,2026-04-24T18:34:33.915779,BTC,Mean Reversion,shadow,short,77637.3,77647.91,77624.62,77637.3,-11.37,-101.4,1474,trending
,2026-04-24T18:34:36.019765,ETH,Mean Reversion,paper,long,2319.67,2319.44,2319.67,2319.67,-0.97,-1.0,2818,low_vol
,2026-04-24T18:34:36.020601,ETH,Mean Reversion,shadow,long,2320.49,2318.56,2319.26,2320.49,-18.33,-108.3,2562,low_vol
,2026-04-24T18:34:48.627364,ETH,Mean Reversion,paper,long,2319.1,2318.86,2319.1,2319.1,-1.06,-1.1,441,low_vol
,2026-04-24T18:34:48.628066,ETH,Mean Reversion,shadow,long,2320.38,2318.32,2319.02,2320.38,-18.87,-108.9,1923,low_vol
,2026-04-24T18:35:30.485814,ETH,Mean Reversion,paper,short,2318.79,2318.93,2318.79,2318.79,-0.6,-0.6,679,trending
,2026-04-24T18:35:30.486473,ETH,Mean Reversion,shadow,short,2318.9,2319.81,2319.11,2318.9,-13.91,-103.9,3351,trending
,2026-04-24T18:35:59.804645,BTC,Mean Reversion,paper,short,77606.93,77598.18,77606.93,77606.93,1.13,1.1,2372,low_vol
,2026-04-24T18:35:59.804960,BTC,Mean Reversion,shadow,short,77616.64,77634.66,77611.38,77616.64,-12.32,-102.3,210,low_vol
,2026-04-24T18:36:08.044417,ETH,Mean Reversion,paper,long,2318.22,2318.66,2318.22,2318.22,1.93,1.9,602,low_vol
,2026-04-24T18:36:08.045220,ETH,Mean Reversion,shadow,long,2319.99,2317.75,2318.44,2319.99,-19.66,-109.7,3183,low_vol
,2026-04-24T18:36:22.690029,ETH,Mean Reversion,paper,short,2318.03,2318.59,2318.03,2318.03,-2.45,-2.4,1834,trending
,2026-04-24T18:36:22.690781,ETH,Mean Reversion,shadow,short,2318.18,2319.01,2318.32,2318.18,-13.59,-103.6,1297,trending
,2026-04-24T18:36:28.969869,ETH,Mean Reversion,paper,long,2318.11,2318.19,2318.11,2318.11,0.34,0.3,1822,trending
,2026-04-24T18:36:28.970506,ETH,Mean Reversion,shadow,long,2320.33,2317.87,2318.57,2320.33,-20.57,-110.6,310,trending
,2026-04-24T18:36:33.135807,BTC,Mean Reversion,paper,short,77601.63,77600.29,77601.63,77601.63,0.17,0.2,618,trending
,2026-04-24T18:36:33.136659,BTC,Mean Reversion,shadow,short,77613.47,77633.57,77610.29,77613.47,-12.59,-102.6,3005,trending
,2026-04-24T18:36:43.662400,ETH,Mean Reversion,paper,short,2319.08,2319.3,2319.08,2319.08,-0.92,-0.9,364,trending
,2026-04-24T18:36:43.663245,ETH,Mean Reversion,shadow,short,2319.65,2319.99,2319.3,2319.65,-11.45,-101.5,803,trending
,2026-04-24T18:36:45.765391,ETH,Mean Reversion,paper,long,2319.05,2318.76,2319.05,2319.05,-1.29,-1.3,1368,high_vol
,2026-04-24T18:36:45.770302,ETH,Mean Reversion,shadow,long,2320.37,2318.46,2319.15,2320.37,-18.24,-108.2,3082,high_vol
,2026-04-24T18:37:00.385289,ETH,Mean Reversion,paper,short,2319.43,2319.46,2319.43,2319.43,-0.11,-0.1,816,low_vol
,2026-04-24T18:37:00.385849,ETH,Mean Reversion,shadow,short,2319.06,2319.84,2319.14,2319.06,-13.38,-103.4,2384,low_vol
,2026-04-24T18:37:08.759397,ETH,Mean Reversion,paper,long,2319.76,2319.78,2319.76,2319.76,0.09,0.1,3536,ranging
,2026-04-24T18:37:08.760000,ETH,Mean Reversion,shadow,long,2321.07,2318.87,2319.57,2321.07,-19.49,-109.5,447,ranging
,2026-04-24T18:37:35.805648,BTC,Mean Reversion,paper,long,77632.96,77621.58,77632.96,77632.96,-1.47,-1.5,134,trending
,2026-04-24T18:37:35.806033,BTC,Mean Reversion,shadow,long,77681.47,77598.71,77621.99,77681.47,-20.65,-110.7,1934,trending
,2026-04-24T18:37:54.666254,BTC,Mean Reversion,paper,short,77610.82,77620.9,77610.82,77610.82,-1.3,-1.3,1065,high_vol
,2026-04-24T18:37:54.666977,BTC,Mean Reversion,shadow,short,77625.47,77645.68,77622.39,77625.47,-12.6,-102.6,3456,high_vol
,2026-04-24T18:38:03.013186,BTC,Mean Reversion,paper,long,77632.19,77613.16,77632.19,77632.19,-2.45,-2.5,480,ranging
,2026-04-24T18:38:03.014027,BTC,Mean Reversion,shadow,long,77671.93,77600.2,77623.49,77671.93,-19.24,-109.2,2788,ranging
,2026-04-24T18:38:46.818934,ETH,Mean Reversion,paper,short,2320.23,2319.95,2320.23,2320.23,1.19,1.2,1481,trending
,2026-04-24T18:38:46.821739,ETH,Mean Reversion,shadow,short,2320.46,2320.76,2320.07,2320.46,-11.28,-101.3,2045,trending
,2026-04-24T18:38:53.053202,BTC,Mean Reversion,paper,long,77624.53,77636.51,77624.53,77624.53,1.54,1.5,3029,trending
,2026-04-24T18:38:53.054034,BTC,Mean Reversion,shadow,long,77681.54,77611.03,77634.33,77681.54,-19.08,-109.1,2275,trending
,2026-04-24T18:39:11.823016,BTC,Mean Reversion,paper,short,77627.48,77611.73,77627.48,77627.48,2.03,2.0,3229,high_vol
,2026-04-24T18:39:11.823571,BTC,Mean Reversion,shadow,short,77624.93,77644.63,77621.35,77624.93,-12.54,-102.5,3484,high_vol
,2026-04-24T18:39:18.086132,BTC,Mean Reversion,paper,short,77621.7,77605.25,77621.7,77621.7,2.12,2.1,1064,low_vol
,2026-04-24T18:39:18.087073,BTC,Mean Reversion,shadow,short,77624.2,77638.05,77614.76,77624.2,-11.78,-101.8,1529,low_vol
,2026-04-24T18:39:36.834874,BTC,Mean Reversion,paper,short,77617.18,77615.11,77617.18,77617.18,0.27,0.3,638,high_vol
,2026-04-24T18:39:36.835438,BTC,Mean Reversion,shadow,short,77603.22,77629.56,77606.27,77603.22,-13.39,-103.4,3502,high_vol
,2026-04-24T18:39:38.930568,ETH,Mean Reversion,paper,long,2319.02,2319.28,2319.02,2319.02,1.1,1.1,1411,low_vol
,2026-04-24T18:39:38.931105,ETH,Mean Reversion,shadow,long,2320.28,2318.35,2319.05,2320.28,-18.34,-108.3,2952,low_vol
,2026-04-24T18:39:43.102616,BTC,Mean Reversion,paper,short,77597.67,77587.12,77597.67,77597.67,1.36,1.4,2259,trending
,2026-04-24T18:39:43.102737,BTC,Mean Reversion,shadow,short,77602.37,77621.52,77598.24,77602.37,-12.47,-102.5,2137,trending
,2026-04-24T18:39:53.602372,ETH,Mean Reversion,paper,short,2318.68,2318.81,2318.68,2318.68,-0.58,-0.6,2441,low_vol
,2026-04-24T18:39:53.603993,ETH,Mean Reversion,shadow,short,2318.7,2319.32,2318.62,2318.7,-12.66,-102.7,3532,low_vol
,2026-04-24T18:39:57.816520,BTC,Mean Reversion,paper,long,77560.48,77572.18,77560.48,77560.48,1.51,1.5,265,low_vol
,2026-04-24T18:39:57.817513,BTC,Mean Reversion,shadow,long,77599.96,77536.59,77559.86,77599.96,-18.17,-108.2,691,low_vol
,2026-04-24T18:40:01.928534,BTC,Mean Reversion,paper,short,77563.58,77563.0,77563.58,77563.58,0.08,0.1,1208,trending
,2026-04-24T18:40:01.929805,BTC,Mean Reversion,shadow,short,77576.75,77587.86,77564.6,77576.75,-11.43,-101.4,2332,trending
,2026-04-24T18:40:04.037604,ETH,Mean Reversion,paper,short,2318.67,2318.32,2318.67,2318.67,1.51,1.5,2757,ranging
,2026-04-24T18:40:04.038431,ETH,Mean Reversion,shadow,short,2318.23,2319.03,2318.34,2318.23,-13.45,-103.5,3437,ranging
,2026-04-24T18:40:18.797443,ETH,Mean Reversion,paper,long,2319.31,2318.77,2319.31,2319.31,-2.35,-2.3,2765,high_vol
,2026-04-24T18:40:18.813700,ETH,Mean Reversion,shadow,long,2320.12,2318.18,2318.88,2320.12,-18.37,-108.4,1149,high_vol
,2026-04-24T18:40:27.121840,ETH,Mean Reversion,paper,long,2319.6,2319.5,2319.6,2319.6,-0.4,-0.4,1943,ranging
,2026-04-24T18:40:27.122560,ETH,Mean Reversion,shadow,long,2320.89,2318.68,2319.38,2320.89,-19.51,-109.5,724,ranging
,2026-04-24T18:40:35.534032,BTC,Mean Reversion,paper,short,77586.06,77589.77,77586.06,77586.06,-0.48,-0.5,2120,ranging
,2026-04-24T18:40:35.534824,BTC,Mean Reversion,shadow,short,77597.76,77611.68,77588.4,77597.76,-11.79,-101.8,2895,ranging
,2026-04-24T18:40:39.745429,ETH,Mean Reversion,paper,long,2319.43,2319.35,2319.43,2319.43,-0.36,-0.4,3254,ranging
,2026-04-24T18:40:39.746202,ETH,Mean Reversion,shadow,long,2320.55,2318.29,2318.98,2320.55,-19.76,-109.8,2033,ranging
,2026-04-24T18:40:54.463707,BTC,Mean Reversion,paper,long,77589.94,77579.53,77589.94,77589.94,-1.34,-1.3,2594,high_vol
,2026-04-24T18:40:54.464496,BTC,Mean Reversion,shadow,long,77623.22,77558.8,77582.08,77623.22,-18.3,-108.3,2631,high_vol
,2026-04-24T18:40:56.519226,ETH,Mean Reversion,paper,short,2319.11,2318.83,2319.11,2319.11,1.21,1.2,2869,ranging
,2026-04-24T18:40:56.519618,ETH,Mean Reversion,shadow,short,2319.04,2319.75,2319.06,2319.04,-13.05,-103.1,3385,ranging
,2026-04-24T18:41:34.291891,ETH,Mean Reversion,paper,long,2318.45,2318.55,2318.45,2318.45,0.39,0.4,666,ranging
,2026-04-24T18:41:34.292703,ETH,Mean Reversion,shadow,long,2320.17,2317.76,2318.45,2320.17,-20.4,-110.4,2758,ranging
,2026-04-24T18:41:38.493252,BTC,Mean Reversion,paper,short,77544.17,77549.0,77544.17,77544.17,-0.62,-0.6,2281,high_vol
,2026-04-24T18:41:38.493901,BTC,Mean Reversion,shadow,short,77560.09,77579.96,77556.7,77560.09,-12.56,-102.6,1244,high_vol
,2026-04-24T18:41:51.147298,ETH,Mean Reversion,paper,long,2317.67,2317.76,2317.67,2317.67,0.37,0.4,3193,high_vol
,2026-04-24T18:41:51.148113,ETH,Mean Reversion,shadow,long,2319.68,2317.31,2318.01,2319.68,-20.23,-110.2,3469,high_vol
,2026-04-24T18:41:57.390211,BTC,Mean Reversion,paper,short,77550.82,77543.23,77550.82,77550.82,0.98,1.0,3360,trending
,2026-04-24T18:41:57.390785,BTC,Mean Reversion,shadow,short,77545.36,77565.49,77542.23,77545.36,-12.6,-102.6,1422,trending
,2026-04-24T18:42:12.019123,BTC,Mean Reversion,paper,long,77559.58,77561.62,77559.58,77559.58,0.26,0.3,2102,low_vol
,2026-04-24T18:42:12.019944,BTC,Mean Reversion,shadow,long,77609.47,77542.17,77565.43,77609.47,-18.67,-108.7,2873,low_vol
,2026-04-24T18:42:39.248701,ETH,Mean Reversion,paper,long,2318.38,2318.49,2318.38,2318.38,0.46,0.5,3444,trending
,2026-04-24T18:42:39.249516,ETH,Mean Reversion,shadow,long,2319.61,2317.35,2318.05,2319.61,-19.75,-109.8,1786,trending
,2026-04-24T18:42:43.385644,ETH,Mean Reversion,paper,long,2318.09,2318.19,2318.09,2318.09,0.43,0.4,626,high_vol
,2026-04-24T18:42:43.386022,ETH,Mean Reversion,shadow,long,2319.82,2317.37,2318.07,2319.82,-20.56,-110.6,1585,high_vol
,2026-04-24T18:42:58.111361,ETH,Mean Reversion,paper,short,2318.26,2317.77,2318.26,2318.26,2.11,2.1,2651,trending
,2026-04-24T18:42:58.112122,ETH,Mean Reversion,shadow,short,2318.15,2318.64,2317.94,2318.15,-12.12,-102.1,2525,trending
,2026-04-24T18:43:31.584520,BTC,Mean Reversion,paper,long,77563.65,77544.51,77563.65,77563.65,-2.47,-2.5,842,low_vol
,2026-04-24T18:43:31.585442,BTC,Mean Reversion,shadow,long,77607.35,77525.77,77549.04,77607.35,-20.51,-110.5,2761,low_vol
,2026-04-24T18:43:37.910962,BTC,Mean Reversion,paper,long,77560.69,77559.06,77560.69,77560.69,-0.21,-0.2,3571,low_vol
,2026-04-24T18:43:37.911806,BTC,Mean Reversion,shadow,long,77606.66,77542.17,77565.43,77606.66,-18.31,-108.3,404,low_vol
,2026-04-24T18:44:03.061180,BTC,Mean Reversion,paper,short,77557.83,77573.18,77557.83,77557.83,-1.98,-2.0,1659,ranging
,2026-04-24T18:44:03.062015,BTC,Mean Reversion,shadow,short,77575.34,77595.27,77571.99,77575.34,-12.57,-102.6,93,ranging
,2026-04-24T18:44:11.385458,BTC,Mean Reversion,paper,long,77583.81,77584.67,77583.81,77583.81,0.11,0.1,618,low_vol
,2026-04-24T18:44:11.385940,BTC,Mean Reversion,shadow,long,77648.38,77564.72,77587.99,77648.38,-20.77,-110.8,1451,low_vol
,2026-04-24T18:44:32.452107,ETH,Mean Reversion,paper,short,2318.45,2318.48,2318.45,2318.45,-0.14,-0.1,2007,high_vol
,2026-04-24T18:44:32.452848,ETH,Mean Reversion,shadow,short,2318.52,2318.92,2318.22,2318.52,-11.75,-101.7,550,high_vol
,2026-04-24T18:44:34.559667,ETH,Mean Reversion,paper,long,2318.58,2318.31,2318.58,2318.58,-1.18,-1.2,449,high_vol
,2026-04-24T18:44:34.560431,ETH,Mean Reversion,shadow,long,2319.43,2317.53,2318.22,2319.43,-18.2,-108.2,3283,high_vol
,2026-04-24T18:45:14.385823,BTC,Mean Reversion,paper,short,77602.26,77603.64,77602.26,77602.26,-0.18,-0.2,355,low_vol
,2026-04-24T18:45:14.386381,BTC,Mean Reversion,shadow,short,77606.17,77627.98,77604.7,77606.17,-12.81,-102.8,2998,low_vol
,2026-04-24T18:45:24.897523,ETH,Mean Reversion,paper,long,2318.84,2319.12,2318.84,2318.84,1.21,1.2,140,trending
,2026-04-24T18:45:24.898353,ETH,Mean Reversion,shadow,long,2320.61,2318.58,2319.28,2320.61,-18.77,-108.8,3253,trending
,2026-04-24T18:46:11.168315,ETH,Mean Reversion,paper,long,2319.27,2319.18,2319.27,2319.27,-0.39,-0.4,928,ranging
,2026-04-24T18:46:11.169140,ETH,Mean Reversion,shadow,long,2320.75,2318.42,2319.12,2320.75,-20.01,-110.0,3503,ranging
,2026-04-24T18:46:40.459563,ETH,Mean Reversion,paper,short,2319.49,2319.07,2319.49,2319.49,1.79,1.8,2284,trending
,2026-04-24T18:46:40.460307,ETH,Mean Reversion,shadow,short,2319.08,2319.86,2319.16,2319.08,-13.37,-103.4,147,trending
,2026-04-24T18:47:01.486682,BTC,Mean Reversion,paper,long,77639.35,77653.3,77639.35,77639.35,1.8,1.8,2540,low_vol
,2026-04-24T18:47:01.487213,BTC,Mean Reversion,shadow,long,77696.05,77616.56,77639.86,77696.05,-20.23,-110.2,374,low_vol
,2026-04-24T18:47:05.703793,ETH,Mean Reversion,paper,long,2319.16,2319.03,2319.16,2319.16,-0.55,-0.5,1122,trending
,2026-04-24T18:47:05.704445,ETH,Mean Reversion,shadow,long,2321.11,2318.78,2319.48,2321.11,-20.06,-110.1,268,trending
,2026-04-24T18:47:20.382407,ETH,Mean Reversion,paper,short,2319.39,2320.07,2319.39,2319.39,-2.91,-2.9,2353,trending
,2026-04-24T18:47:20.382729,ETH,Mean Reversion,shadow,short,2319.55,2320.33,2319.64,2319.55,-13.37,-103.4,784,trending
,2026-04-24T18:47:28.682815,BTC,Mean Reversion,paper,long,77648.35,77648.49,77648.35,77648.35,0.02,0.0,3344,trending
,2026-04-24T18:47:28.683597,BTC,Mean Reversion,shadow,long,77688.92,77611.02,77634.32,77688.92,-20.03,-110.0,1815,trending
,2026-04-24T18:47:53.995075,ETH,Mean Reversion,paper,short,2319.7,2320.07,2319.7,2319.7,-1.59,-1.6,3346,ranging
,2026-04-24T18:47:53.995840,ETH,Mean Reversion,shadow,short,2319.76,2320.55,2319.86,2319.76,-13.4,-103.4,2592,ranging
,2026-04-24T18:48:08.573608,ETH,Mean Reversion,paper,long,2320.11,2320.42,2320.11,2320.11,1.32,1.3,689,trending
,2026-04-24T18:48:08.574227,ETH,Mean Reversion,shadow,long,2321.66,2319.26,2319.96,2321.66,-20.31,-110.3,3524,trending
,2026-04-24T18:48:10.684113,ETH,Mean Reversion,paper,short,2319.93,2320.02,2319.93,2319.93,-0.39,-0.4,2678,ranging
,2026-04-24T18:48:10.684926,ETH,Mean Reversion,shadow,short,2320.52,2320.8,2320.11,2320.52,-11.2,-101.2,373,ranging
,2026-04-24T18:48:12.791327,BTC,Mean Reversion,paper,long,77621.25,77625.82,77621.25,77621.25,0.59,0.6,2231,low_vol
,2026-04-24T18:48:12.792142,BTC,Mean Reversion,shadow,long,77686.17,77604.19,77627.48,77686.17,-20.55,-110.6,656,low_vol
,2026-04-24T18:48:35.797271,ETH,Mean Reversion,paper,short,2319.63,2319.83,2319.63,2319.63,-0.88,-0.9,540,ranging
,2026-04-24T18:48:35.798039,ETH,Mean Reversion,shadow,short,2319.8,2320.08,2319.38,2319.8,-11.19,-101.2,828,ranging
,2026-04-24T18:48:44.223381,ETH,Mean Reversion,paper,short,2319.4,2320.25,2319.4,2319.4,-3.63,-3.6,3116,low_vol
,2026-04-24T18:48:44.224075,ETH,Mean Reversion,shadow,short,2319.82,2320.53,2319.84,2319.82,-13.08,-103.1,499,low_vol
,2026-04-24T18:48:50.458401,ETH,Mean Reversion,paper,long,2320.18,2319.89,2320.18,2320.18,-1.26,-1.3,3042,high_vol
